Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,year,month,week,quarter,day_of_week,sales_lag_1,sales_lag_4,sales_lag_52,rolling_mean_4,rolling_mean_12
22,2011-10-21,981567.22,0,59.3,3.618,140.4616048,7.706,2011,10,42,4,4,729036.06,1048212.62,1220984.94,1297427.0699999998,1198843.4266666668
13,2011-10-21,1973544.27,0,54.66,3.579,129.7821613,6.392,2011,10,42,4,4,981567.22,1374863.1,1682652.51,1447097.3624999998,1252879.8216666665
1,2011-10-21,1502562.78,0,63.71,3.353,217.5159762,7.866,2011,10,42,4,4,1973544.27,2104241.9,987886.08,1296677.5824999998,1225203.3658333335
45,2011-10-28,781694.57,0,51.78,3.569,187.8774913,8.523,2011,10,43,4,4,1502562.78,729036.06,646915.47,1309842.21,1212127.5316666667
2,2011-10-28,1769296.25,0,65.87,3.372,217.3251824,7.441,2011,10,43,4,4,781694.57,981567.22,1333315.03,1506774.4674999998,1192151.8366666667
21,2011-10-28,738812.0,0,65.46,3.372,217.3251824,7.441,2011,10,43,4,4,1769296.25,1973544.27,1257778.34,1198091.4,1203442.9291666665
20,2011-10-28,2065421.52,0,49.36,3.569,210.6918901,7.082,2011,10,43,4,4,738812.0,1502562.78,1378340.18,1338806.0849999997,1328886.0425
19,2011-10-28,1396612.36,0,46.49,3.757,136.4884516,7.866,2011,10,43,4,4,2065421.52,781694.57,590984.56,1492535.5324999997,1372155.3875
18,2011-10-28,1106642.63,0,45.61,3.604,136.4884516,8.471,2011,10,43,4,4,1396612.36,1769296.25,671379.44,1326872.1274999997,1377024.555
17,2011-10-28,936508.43,0,41.89,3.567,129.7936774,6.617,2011,10,43,4,4,1106642.63,738812.0,293031.78,1376296.2349999999,1340494.9991666668
16,2011-10-28,505918.21,0,41.97,3.55,195.3318977,6.232,2011,10,43,4,4,936508.43,2065421.52,1689591.44,986420.4074999997,1207301.3583333332
15,2011-10-28,589842.69,0,45.54,3.757,136.4884516,7.866,2011,10,43,4,4,505918.21,1396612.36,1203172.05,784727.9899999998,1195701.9108333334
14,2011-10-28,2056846.12,0,51.78,3.569,187.8774913,8.523,2011,10,43,4,4,589842.69,1106642.63,505068.22,1022278.8624999998,1285308.4858333333
22,2011-10-28,1099351.68,0,49.31,3.604,140.4447903,7.706,2011,10,43,4,4,2056846.12,936508.43,428958.53,1062989.6749999998,1212459.1033333333
13,2011-10-28,1948733.81,0,47.41,3.567,129.7936774,6.392,2011,10,43,4,4,1099351.68,505918.21,1409310.4,1423693.5749999997,1249640.0225
11,2011-10-28,1310684.1,0,72.66,3.372,221.0801842,7.197,2011,10,43,4,4,1948733.81,589842.69,1151258.74,1603903.9275,1293722.4833333332
10,2011-10-28,1771792.97,0,72.79,3.843,129.7936774,7.874,2011,10,43,4,4,1310684.1,2056846.12,233543.08,1532640.64,1293930.5433333335
9,2011-10-28,548527.49,0,63.96,3.372,221.3159563,6.054,2011,10,43,4,4,1771792.97,1099351.68,953693.23,1394934.5924999998,1278073.5008333332
8,2011-10-28,876712.31,0,56.86,3.372,221.1278032,6.123,2011,10,43,4,4,548527.49,1948733.81,811328.4,1126929.2174999998,1179014.4000000001
7,2011-10-28,527339.52,0,28.82,3.55,195.3318977,8.513,2011,10,43,4,4,876712.31,1310684.1,328633.34,931093.0724999998,1106574.9966666668
6,2011-10-28,1419445.12,0,69.51,3.372,219.237049,6.551,2011,10,43,4,4,527339.52,1771792.97,522784.33,843006.1099999999,1132641.8708333333
5,2011-10-28,307035.11,0,69.27,3.372,218.2468539,6.3,2011,10,43,4,4,1419445.12,548527.49,402709.17,782633.0149999998,1080185.7608333335
4,2011-10-28,2151659.59,0,55.31,3.362,129.7936774,5.143,2011,10,43,4,4,307035.11,876712.31,1465283.29,1101369.8349999997,1217330.8758333335
12,2011-10-28,990926.38,0,67.41,3.727,129.7936774,12.89,2011,10,43,4,4,2151659.59,527339.52,942319.65,1217266.5499999998,1250754.5166666666
23,2011-10-28,1407191.96,0,42.57,3.604,136.4884516,4.42,2011,10,43,4,4,990926.38,1419445.12,1214944.29,1214203.2599999998,1196616.67
24,2011-10-28,1307142.75,0,48.0,3.757,136.4884516,8.454,2011,10,43,4,4,1407191.96,307035.11,537276.41,1464230.1699999997,1213932.5925
25,2011-10-28,724443.97,0,46.28,3.569,210.6918901,7.082,2011,10,43,4,4,1307142.75,2151659.59,594625.96,1107426.2649999997,1111908.4391666667
44,2011-10-28,306336.07,0,47.41,3.567,129.7936774,6.078,2011,10,43,4,4,724443.97,990926.38,305969.81,936278.6874999998,1028212.77
43,2011-10-28,572516.57,0,66.82,3.372,209.3692488,10.148,2011,10,43,4,4,306336.07,1407191.96,771686.4,727609.8399999997,928273.07
42,2011-10-28,515599.7,0,72.79,3.843,129.7936774,7.874,2011,10,43,4,4,572516.57,1307142.75,974907.28,529724.0774999998,925529.0874999999
41,2011-10-28,1274463.02,0,37.02,3.55,195.3318977,6.759,2011,10,43,4,4,515599.7,724443.97,690675.5,667228.8399999997,958674.9799999999
40,2011-10-28,941675.95,0,42.09,3.604,136.4884516,4.42,2011,10,43,4,4,1274463.02,306336.07,1283563.43,826063.8099999998,993203.0158333333
39,2011-10-28,1472663.1,0,71.05,3.372,216.4051315,7.716,2011,10,43,4,4,941675.95,572516.57,1441032.59,1051100.4424999997,997637.8475
38,2011-10-28,378539.17,0,67.41,3.727,129.7936774,12.89,2011,10,43,4,4,1472663.1,515599.7,394976.36,1016835.3099999998,1003596.5191666665
37,2011-10-28,517355.44,0,71.31,3.372,216.4051315,7.716,2011,10,43,4,4,378539.17,1274463.02,2207742.13,827558.4149999998,867404.5066666667
36,2011-10-28,306193.81,0,71.31,3.306,216.4051315,7.716,2011,10,43,4,4,517355.44,941675.95,306069.18,668687.8799999998,810343.4591666666
35,2011-10-28,808821.5,0,51.81,3.569,140.4447903,8.745,2011,10,43,4,4,306193.81,1472663.1,1417922.37,502727.47999999975,760479.2541666668
34,2011-10-28,958063.87,0,54.56,3.362,129.7936774,10.148,2011,10,43,4,4,808821.5,378539.17,558691.43,647608.6549999998,731389.3475
33,2011-10-28,231319.96,0,76.73,3.843,129.7936774,8.01,2011,10,43,4,4,958063.87,517355.44,905984.49,576099.7849999998,690295.68
32,2011-10-28,1185391.96,0,42.76,3.55,195.3318977,8.513,2011,10,43,4,4,231319.96,306193.81,557075.21,795899.3224999998,763550.3375
31,2011-10-28,1346862.72,0,65.46,3.372,217.3251824,7.441,2011,10,43,4,4,1185391.96,808821.5,1745928.56,930409.6274999997,828079.1833333332
30,2011-10-28,426151.88,0,65.46,3.372,217.3251824,7.441,2011,10,43,4,4,1346862.72,958063.87,1325107.53,797431.6299999998,820625.1983333334
29,2011-10-28,515119.64,0,49.31,3.604,136.4884516,9.357,2011,10,43,4,4,426151.88,231319.96,1834680.25,868381.5499999998,757346.5833333334
28,2011-10-28,1242746.06,0,67.41,3.727,129.7936774,12.89,2011,10,43,4,4,515119.64,1185391.96,938604.58,882720.0749999997,782435.7591666667
27,2011-10-28,1710372.4,0,51.81,3.757,140.4447903,7.906,2011,10,43,4,4,1242746.06,1346862.72,2009004.59,973597.4949999999,802244.8675
26,2011-10-28,972256.98,0,35.06,3.604,136.4884516,7.598,2011,10,43,4,4,1710372.4,426151.88,603318.89,1110123.7699999998,851721.3516666667
3,2011-10-28,389540.62,0,71.04,3.372,221.0801842,7.197,2011,10,43,4,4,972256.98,515119.64,560104.16,1078729.015,841070.1166666667
1,2011-10-28,1445249.09,0,66.57,3.372,217.6766791,7.866,2011,10,43,4,4,389540.62,1242746.06,877380.22,1129354.7724999997,935991.39
3,2011-11-04,459443.22,0,59.31,3.332,221.245968,7.197,2011,11,44,4,4,1445249.09,1710372.4,1048212.62,816622.4774999998,906876.5333333333
1,2011-11-04,1697229.58,0,54.98,3.332,217.837382,7.866,2011,11,44,4,4,459443.22,972256.98,1374863.1,997865.6274999997,968473.6758333334
28,2011-11-04,1576654.67,0,59.77,3.828,129.8051935,12.89,2011,11,44,4,4,1697229.58,389540.62,2104241.9,1294644.14,1080584.9016666666
29,2011-11-04,620735.72,0,42.81,3.586,136.475129,9.357,2011,11,44,4,4,1576654.67,1445249.09,729036.06,1088515.7974999999,1033530.2149999999
30,2011-11-04,432359.04,0,56.01,3.332,217.4853605,7.441,2011,11,44,4,4,620735.72,459443.22,981567.22,1081744.7524999997,957321.5750000001
31,2011-11-04,1426405.46,0,56.01,3.332,217.4853605,7.441,2011,11,44,4,4,432359.04,1697229.58,1973544.27,1014038.7224999998,1040676.04
32,2011-11-04,1204628.28,0,37.95,3.527,195.4847959,8.513,2011,11,44,4,4,1426405.46,1576654.67,1502562.78,921032.1249999998,1098135.0933333335
33,2011-11-04,236157.12,0,71.91,3.828,129.8051935,8.01,2011,11,44,4,4,1204628.28,620735.72,781694.57,824887.4749999997,1014252.6816666666
34,2011-11-04,992621.93,0,48.04,3.322,129.8051935,10.148,2011,11,44,4,4,236157.12,432359.04,1769296.25,964953.1974999998,954440.1425000001
35,2011-11-04,653468.75,0,44.46,3.551,140.4279758,8.745,2011,11,44,4,4,992621.93,1426405.46,738812.0,771719.0199999998,927874.4566666667
27,2011-11-04,1621109.3,0,44.46,3.738,140.4279758,7.906,2011,11,44,4,4,653468.75,1204628.28,2065421.52,875839.2749999998,1030505.18
36,2011-11-04,313387.11,0,58.97,3.287,216.5634344,7.716,2011,11,44,4,4,1621109.3,236157.12,1396612.36,895146.7724999997,936183.3483333333
38,2011-11-04,436970.1,0,59.77,3.828,129.8051935,12.89,2011,11,44,4,4,313387.11,992621.93,1106642.63,756233.8149999998,934310.5883333334
39,2011-11-04,1553629.59,0,58.04,3.332,216.5634344,7.716,2011,11,44,4,4,436970.1,653468.75,936508.43,981274.0249999997,922343.9225
40,2011-11-04,1011321.18,0,35.4,3.586,136.475129,4.42,2011,11,44,4,4,1553629.59,1621109.3,505918.21,828826.9949999998,875232.7983333333
41,2011-11-04,1315684.86,0,35.04,3.527,195.4847959,6.759,2011,11,44,4,4,1011321.18,313387.11,589842.69,1079401.4324999999,933145.2266666666
42,2011-11-04,597667.21,0,68.57,3.828,129.8051935,7.874,2011,11,44,4,4,1315684.86,436970.1,2056846.12,1119575.71,946920.9075000001
43,2011-11-04,641905.37,0,59.08,3.332,209.516265,10.148,2011,11,44,4,4,597667.21,1553629.59,1099351.68,891644.6549999999,881545.8999999999
44,2011-11-04,307126.34,0,43.51,3.538,129.8051935,6.078,2011,11,44,4,4,641905.37,1011321.18,1948733.81,715595.9449999998,806754.0716666667
45,2011-11-04,833429.22,0,43.92,3.551,187.9703629,8.523,2011,11,44,4,4,307126.34,1315684.86,1310684.1,595032.0349999997,856526.7466666667
37,2011-11-04,555925.6,0,58.97,3.332,216.5634344,7.716,2011,11,44,4,4,833429.22,597667.21,1771792.97,584596.6324999997,820135.3858333334
25,2011-11-04,718393.61,0,40.88,3.551,210.8364551,7.082,2011,11,44,4,4,555925.6,641905.37,548527.49,603718.6924999997,825545.7908333332
24,2011-11-04,1385860.38,0,39.87,3.738,136.475129,8.454,2011,11,44,4,4,718393.61,307126.34,876712.31,873402.2024999997,805941.7141666667
23,2011-11-04,1428436.33,0,39.18,3.586,136.475129,4.42,2011,11,44,4,4,1385860.38,833429.22,527339.52,1022153.9799999997,898862.4825
4,2011-11-04,2281217.31,0,49.86,3.322,129.8051935,5.143,2011,11,44,4,4,1428436.33,555925.6,1419445.12,1453476.9074999997,1052549.75
5,2011-11-04,353652.23,0,56.71,3.332,218.408408,6.3,2011,11,44,4,4,2281217.31,718393.61,307035.11,1362291.5624999998,952551.6366666666
6,2011-11-04,1523420.38,0,58.54,3.332,219.4000812,6.551,2011,11,44,4,4,353652.23,1385860.38,2151659.59,1396681.5624999998,995226.57
7,2011-11-04,564536.01,0,23.41,3.527,195.4847959,8.513,2011,11,44,4,4,1523420.38,1428436.33,990926.38,1180706.4824999997,932630.8325
8,2011-11-04,947815.05,0,49.68,3.332,221.2936581,6.123,2011,11,44,4,4,564536.01,2281217.31,1407191.96,847355.9174999999,961809.8191666665
9,2011-11-04,597855.07,0,54.46,3.332,221.4820921,6.054,2011,11,44,4,4,947815.05,353652.23,1307142.75,908406.6274999998,958138.9608333333
10,2011-11-04,1904438.59,0,68.57,3.828,129.8051935,7.874,2011,11,44,4,4,597855.07,1523420.38,724443.97,1003661.1799999999,1091248.3150000002
11,2011-11-04,1458287.38,0,61.13,3.332,221.245968,7.197,2011,11,44,4,4,1904438.59,564536.01,306336.07,1227099.0225,1143319.8283333334
12,2011-11-04,1051944.79,0,59.77,3.828,129.8051935,12.89,2011,11,44,4,4,1458287.38,947815.05,572516.57,1253131.4575,1184654.7608333332
13,2011-11-04,2036317.54,0,43.51,3.538,129.8051935,6.392,2011,11,44,4,4,1051944.79,597855.07,515599.7,1612747.0749999997,1294481.7550000001
14,2011-11-04,2174056.71,0,43.92,3.551,187.9703629,8.523,2011,11,44,4,4,2036317.54,1904438.59,1274463.02,1680151.605,1360164.7825
15,2011-11-04,615121.78,0,43.39,3.738,136.475129,7.866,2011,11,44,4,4,2174056.71,1458287.38,941675.95,1469360.2049999998,1292388.57
16,2011-11-04,511059.95,0,33.43,3.527,195.4847959,6.232,2011,11,44,4,4,615121.78,1051944.79,1472663.1,1334138.9949999999,1144875.4566666668
17,2011-11-04,927657.63,0,37.52,3.538,129.8051935,6.617,2011,11,44,4,4,511059.95,2036317.54,378539.17,1056974.0174999998,1192709.24
18,2011-11-04,1100625.06,0,38.29,3.586,136.475129,8.471,2011,11,44,4,4,927657.63,2174056.71,517355.44,788616.105,1157476.2966666666
19,2011-11-04,1480289.64,0,44.97,3.738,136.475129,7.866,2011,11,44,4,4,1100625.06,615121.78,306193.81,1004908.0699999998,1233789.0991666666
20,2011-11-04,2284106.6,0,43.88,3.551,210.8364551,7.082,2011,11,44,4,4,1480289.64,511059.95,808821.5,1448169.7325,1345146.7283333335
21,2011-11-04,767358.37,0,56.01,3.332,217.4853605,7.441,2011,11,44,4,4,2284106.6,927657.63,958063.87,1408094.9175,1359272.0033333334
22,2011-11-04,1106575.59,0,42.81,3.586,140.4279758,7.706,2011,11,44,4,4,767358.37,1100625.06,231319.96,1409582.5499999998,1292783.42
2,2011-11-04,1959707.9,0,55.53,3.332,217.4853605,7.441,2011,11,44,4,4,1106575.59,1480289.64,1185391.96,1529437.1149999998,1334568.4633333334
26,2011-11-04,988950.75,0,31.7,3.586,136.475129,7.598,2011,11,44,4,4,1959707.9,2284106.6,1346862.72,1205648.1524999999,1329318.96
44,2011-11-11,312233.56,0,33.8,3.513,129.8167097,6.078,2011,11,45,4,4,988950.75,767358.37,426151.88,1091866.9499999997,1185645.295
27,2011-11-11,1800728.07,0,49.69,3.719,140.4111613,7.906,2011,11,45,4,4,312233.56,1106575.59,515119.64,1265405.0699999998,1154534.575
34,2011-11-11,991570.02,0,41.04,3.286,129.8167097,10.148,2011,11,45,4,4,1800728.07,1959707.9,1242746.06,1023370.5999999999,1185905.2616666667
35,2011-11-11,880576.33,0,49.69,3.53,140.4111613,8.745,2011,11,45,4,4,991570.02,988950.75,1710372.4,996276.9949999999,1216698.2933333335
36,2011-11-11,328498.92,0,63.5,3.254,216.7217373,7.716,2011,11,45,4,4,880576.33,312233.56,972256.98,1000343.3349999998,1166768.4008333334
37,2011-11-11,501268.78,0,63.5,3.297,216.7217373,7.716,2011,11,45,4,4,328498.92,1800728.07,389540.62,675478.5125,1116822.0441666667
38,2011-11-11,411116.95,0,48.76,3.824,129.8167097,12.89,2011,11,45,4,4,501268.78,991570.02,1445249.09,530365.2449999999,1027724.32
39,2011-11-11,1456957.38,0,63.11,3.297,216.7217373,7.716,2011,11,45,4,4,411116.95,880576.33,459443.22,674460.5074999998,958795.2183333333
40,2011-11-11,1037687.07,0,40.75,3.57,136.4618065,4.42,2011,11,45,4,4,1456957.38,328498.92,1697229.58,851757.5449999998,981322.61
33,2011-11-11,271961.04,0,58.75,3.677,129.8167097,8.01,2011,11,45,4,4,1037687.07,501268.78,1576654.67,794430.6099999999,911771.3975
41,2011-11-11,1302499.23,0,32.87,3.505,195.6376941,6.759,2011,11,45,4,4,271961.04,411116.95,620735.72,1017276.1799999998,857004.0083333333
43,2011-11-11,615975.5,0,51.26,3.297,209.6632811,10.148,2011,11,45,4,4,1302499.23,1456957.38,432359.04,807030.7099999998,825922.7374999999
9,2011-11-11,594574.12,0,58.28,3.297,221.6482278,6.054,2011,11,45,4,4,615975.5,1037687.07,1426405.46,696252.4724999999,849451.1175
45,2011-11-11,808624.82,0,47.65,3.53,188.0632345,8.523,2011,11,45,4,4,594574.12,271961.04,1204628.28,830418.4174999999,766775.8466666667
8,2011-11-11,917088.48,0,50.56,3.297,221.4595129,6.123,2011,11,45,4,4,808624.82,1302499.23,236157.12,734065.7299999999,760569.0516666666
7,2011-11-11,556015.59,0,19.53,3.505,195.6376941,8.513,2011,11,45,4,4,917088.48,615975.5,992621.93,719075.7524999998,733522.3233333332
6,2011-11-11,1536176.54,0,61.33,3.297,219.5631135,6.551,2011,11,45,4,4,556015.59,594574.12,653468.75,954476.3574999998,834162.125
5,2011-11-11,311906.7,0,60.71,3.297,218.5699621,6.3,2011,11,45,4,4,1536176.54,808624.82,1621109.3,830296.8274999999,818381.9516666667
42,2011-11-11,643125.29,0,55.28,3.677,129.8167097,7.874,2011,11,45,4,4,311906.7,917088.48,313387.11,761806.0299999998,837715.98
32,2011-11-11,1182733.0,0,38.1,3.505,195.6376941,8.513,2011,11,45,4,4,643125.29,556015.59,436970.1,918485.3824999998,814863.9483333334
31,2011-11-11,1444783.64,0,59.8,3.297,217.6455387,7.441,2011,11,45,4,4,1182733.0,1536176.54,1553629.59,895637.1574999999,848788.6625
30,2011-11-11,409686.63,0,59.8,3.297,217.6455387,7.441,2011,11,45,4,4,1444783.64,311906.7,1011321.18,920082.1399999998,860265.7949999999
13,2011-11-11,2111592.09,0,33.8,3.513,129.8167097,6.392,2011,11,45,4,4,409686.63,643125.29,1315684.86,1287198.8399999999,927690.2000000001
14,2011-11-11,2081534.65,0,47.65,3.53,188.0632345,8.523,2011,11,45,4,4,2111592.09,1182733.0,597667.21,1511899.2525,1049820.1291666667
15,2011-11-11,618949.82,0,47.13,3.719,136.4618065,7.866,2011,11,45,4,4,2081534.65,1444783.64,641905.37,1305440.7974999996,1051851.4375
16,2011-11-11,513181.31,0,29.56,3.505,195.6376941,6.232,2011,11,45,4,4,618949.82,409686.63,307126.34,1331314.4674999998,1027231.1449999999
17,2011-11-11,914759.2,0,27.61,3.513,129.8167097,6.617,2011,11,45,4,4,513181.31,2111592.09,833429.22,1032106.2449999999,1027037.0383333334
18,2011-11-11,1079931.63,0,45.69,3.57,136.4618065,8.471,2011,11,45,4,4,914759.2,2081534.65,555925.6,781705.4899999998,1070696.7083333333
19,2011-11-11,1502078.93,0,48.22,3.719,136.4618065,7.866,2011,11,45,4,4,1079931.63,618949.82,718393.61,1002487.7674999998,1067855.2408333332
20,2011-11-11,2269975.85,0,47.27,3.53,210.9810201,7.082,2011,11,45,4,4,1502078.93,513181.31,1385860.38,1441686.4024999999,1231027.67
21,2011-11-11,757369.87,0,59.8,3.297,217.6455387,7.441,2011,11,45,4,4,2269975.85,914759.2,1428436.33,1402339.0699999998,1240548.0516666665
22,2011-11-11,1051740.29,0,47.8,3.57,140.4111613,7.706,2011,11,45,4,4,757369.87,1079931.63,2281217.31,1395291.2349999999,1229631.9925
23,2011-11-11,1436940.78,0,44.04,3.57,136.4618065,4.42,2011,11,45,4,4,1051740.29,1502078.93,353652.23,1379006.6975,1228978.4208333332
24,2011-11-11,1425078.59,0,46.78,3.719,136.4618065,8.454,2011,11,45,4,4,1436940.78,2269975.85,1523420.38,1167782.3824999998,1313594.4175
25,2011-11-11,719235.07,0,44.81,3.53,210.9810201,7.082,2011,11,45,4,4,1425078.59,757369.87,564536.01,1158248.6824999999,1197564.6658333333
26,2011-11-11,1077640.13,0,40.08,3.57,136.4618065,7.598,2011,11,45,4,4,719235.07,1051740.29,947815.05,1164723.6424999998,1113906.7891666666
10,2011-11-11,2076570.84,0,55.28,3.677,129.8167097,7.874,2011,11,45,4,4,1077640.13,1436940.78,597855.07,1324631.1574999997,1235375.2074999998
28,2011-11-11,1402654.95,0,48.76,3.824,129.8167097,12.89,2011,11,45,4,4,2076570.84,1425078.59,1904438.59,1319025.2474999998,1309498.0108333335
29,2011-11-11,531600.62,0,47.8,3.57,136.4618065,9.357,2011,11,45,4,4,1402654.95,719235.07,1458287.38,1272116.6349999998,1277568.1291666667
4,2011-11-11,2203028.96,0,47.12,3.286,129.8167097,5.143,2011,11,45,4,4,531600.62,1077640.13,1051944.79,1553463.8424999998,1371159.5733333335
3,2011-11-11,407764.25,0,61.7,3.297,221.4117517,7.197,2011,11,45,4,4,2203028.96,2076570.84,2036317.54,1136262.1949999998,1279966.6833333333
2,2011-11-11,1920725.15,0,59.33,3.297,217.6455387,7.441,2011,11,45,4,4,407764.25,1402654.95,2174056.71,1265779.7449999999,1250862.4583333333
1,2011-11-11,1594938.89,0,59.11,3.297,217.9980849,7.866,2011,11,45,4,4,1920725.15,531600.62,615121.78,1531614.3124999998,1320659.8766666667
12,2011-11-11,1095091.53,0,48.76,3.824,129.8167097,12.89,2011,11,45,4,4,1594938.89,2203028.96,511059.95,1254629.9549999998,1324272.4800000002
11,2011-11-11,1366053.69,0,64.2,3.297,221.4117517,7.197,2011,11,45,4,4,1095091.53,407764.25,927657.63,1494202.315,1318365.2225
44,2011-11-18,310531.04,0,40.65,3.489,129.8268333,6.078,2011,11,46,4,4,1366053.69,1920725.15,1100625.06,1091653.7874999999,1225486.26
23,2011-11-18,1345631.96,0,45.48,3.571,136.4666667,4.42,2011,11,46,4,4,310531.04,1594938.89,1480289.64,1029327.0549999999,1277686.0008333332
22,2011-11-18,1007579.44,0,50.62,3.571,140.4127857,7.706,2011,11,46,4,4,1345631.96,1095091.53,2284106.6,1007449.0324999999,1271847.61
21,2011-11-18,737014.09,0,61.9,3.308,217.8670218,7.441,2011,11,46,4,4,1007579.44,1366053.69,767358.37,850189.1324999998,1160217.8808333334
20,2011-11-18,2169933.82,0,49.3,3.53,211.1847207,7.082,2011,11,46,4,4,737014.09,310531.04,1106575.59,1315039.8274999997,1224157.7866666666
19,2011-11-18,1411835.57,0,48.21,3.717,136.4666667,7.866,2011,11,46,4,4,2169933.82,1345631.96,1959707.9,1331590.7299999997,1297510.6991666667
18,2011-11-18,1056992.18,0,47.88,3.571,136.4666667,8.471,2011,11,46,4,4,1411835.57,1007579.44,988950.75,1343943.9149999996,1202007.6341666665
17,2011-11-18,877724.31,0,32.93,3.489,129.8268333,6.617,2011,11,46,4,4,1056992.18,737014.09,312233.56,1379121.4699999997,1241170.9725
16,2011-11-18,480353.64,0,31.73,3.479,195.7184713,6.232,2011,11,46,4,4,877724.31,2169933.82,1800728.07,956726.4249999999,1121140.0133333334
15,2011-11-18,597856.51,0,46.53,3.717,136.4666667,7.866,2011,11,46,4,4,480353.64,1411835.57,991570.02,753231.6599999999,1038049.815
14,2011-11-18,1969360.72,0,51.34,3.53,188.1983654,8.523,2011,11,46,4,4,597856.51,1056992.18,880576.33,981323.7949999999,1110905.5808333333
13,2011-11-18,2016323.51,0,40.65,3.489,129.8268333,6.392,2011,11,46,4,4,1969360.72,877724.31,328498.92,1265973.595,1165094.7325
12,2011-11-18,970641.34,0,54.2,3.813,129.8268333,12.89,2011,11,46,4,4,2016323.51,480353.64,501268.78,1388545.52,1220103.9241666666
11,2011-11-18,1315091.63,0,66.17,3.308,221.6432852,7.197,2011,11,46,4,4,970641.34,597856.51,411116.95,1567854.2999999998,1217558.8966666667
10,2011-11-18,1869087.85,0,58.97,3.669,129.8268333,7.874,2011,11,46,4,4,1315091.63,1969360.72,1456957.38,1542786.0825,1289351.2641666667
